searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
ILLY CLASSIC ROAST BEANS 8.8 OUNCES - 6 PACK,14,2024-04-07,42.0,64.99,53.85,$20.00,$27.39,$22.72,https://quickchart.io/chart/render/sf-b7307a25-afdf-4bf3-bd67-fa7eba0638a3
INNOVIA AUTOMATIC PAPER TOWEL DISPENSER TOUCHLESS,20,2024-04-21,89.0,157.24,110.22,$125.00,$-28.01,$142.05,https://quickchart.io/chart/render/sf-87898a3e-ec6f-453a-91de-8b6f2e394f57
KONOAMI TURBOGRAFX - 16 MINI,20,2024-04-23,198.99,335.0,244.76,$115.00,$100.39,$130.68,https://quickchart.io/chart/render/sf-863dfc74-beeb-44ac-a908-3bfe8cf062e0
LEGO 10300 BACK TO THE FUTURE TIME MACHINE 1872 PIECES,24,2024-04-20,114.99,180.0,130.58,$150.00,$-35.09,$170.46,https://quickchart.io/chart/render/sf-edd41f19-ae49-4a51-a208-45c37edb5e48
LEGO ART JIM LEE BATMAN COLLECTION SUPERHERO CANVAS WALL DECOR 31205,21,2024-04-21,155.0,345.0,188.96,$140.00,$26.28,$159.09,https://quickchart.io/chart/render/sf-39c7a492-e50a-4c09-91ae-7d819e7d3720
LEGO ART WORLD MAP BUILDING SET 31203,24,2024-04-22,369.99,429.95,389.61,$275.00,$67.86,$312.49,https://quickchart.io/chart/render/sf-1986c0ee-5a98-48d4-bb13-304503c614ee
LEGO DC BATMAN 1989 BATMOBILE 76139 BUILDING KIT,18,2024-04-21,300.0,485.0,393.53,$275.00,$71.31,$312.49,https://quickchart.io/chart/render/sf-c968a2f3-ed69-4198-80ae-7b60c2ead81d
LEGO DC BATMAN 1989 BATWING 76161 MODEL,9,2024-04-15,218.5,250.0,237.69,$220.00,$-10.83,$250.01,https://quickchart.io/chart/render/sf-2e280324-f154-432e-91d8-6313dfc42a23
LEGO HOME ALONE EXCLUSIVE BUILDING SET,9,2024-04-21,246.5,349.99,273.03,$275.00,$-34.73,$312.51,https://quickchart.io/chart/render/sf-e27b15d0-3d0b-4ba8-860d-e192565dbbd3
LEGO ICONS THE FRIENDS APARTMENTS 10292 FRIENDS TV SHOW GIFT,10,2024-04-02,260.0,359.0,294.4,$240.00,$19.07,$272.72,https://quickchart.io/chart/render/sf-3db2b80f-db37-4a9c-8d60-73243dd45fa1
LEGO IDEAS 123 SESAME STREET 21324 BUILDING KIT,22,2024-04-21,135.0,177.5,151.0,$125.00,$7.88,$142.04,https://quickchart.io/chart/render/sf-afe5b45b-167d-403f-87a8-d25fccaba459
LEGO IDEAS DISNEY WINNIE THE POOH 21326 BUILDING SET,10,2024-04-22,89.0,124.99,104.9,$85.00,$7.31,$96.59,https://quickchart.io/chart/render/sf-121d769d-ea46-4ad4-a4dc-0462c3d812ef
LEGO IDEAS NASA APOLLO SATURN V 92176,8,2024-04-22,178.0,205.5,192.09,$130.00,$39.04,$147.72,https://quickchart.io/chart/render/sf-e175434c-0e95-44aa-979b-6f187c2047f1
