searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
barbie bee mark ryden x barbie doll hjn30,13,2024-04-22,224.83,373.85,270.01,$150.00,$87.61,$170.45,https://quickchart.io/chart/render/sf-a4df7373-34f6-41f1-9f30-1e1b9d4de22e
copy of barbie birthday wishes doll hcb90,1,2024-03-31,46.5,46.5,46.5,$30.00,$10.92,$34.09,https://quickchart.io/chart/render/sf-40a8de17-8a7e-430a-bf49-9d421e99936f
barbie collector mattel 75th anniversary doll 12 in blonde in red gown gmm98,2,2024-04-10,225.0,350.0,287.5,$60.00,$193.00,$68.18,https://quickchart.io/chart/render/sf-c2bb5d94-cf50-43ad-9323-5cd6e74c7ca7
barbie crystal fantasy collection doll,16,2024-04-24,68.0,103.77,84.7,$100.00,$-25.46,$113.64,https://quickchart.io/chart/render/sf-898da527-cc6f-4ce4-8677-27a9e8ebd03f
barbie crystal fantasy collection rose quartz doll hcb95,14,2024-04-24,67.0,103.77,80.65,$100.00,$-29.03,$113.64,https://quickchart.io/chart/render/sf-0080e102-7ebe-4e8c-90a6-1bee644a0095
barbie dream house by mattel inc doll house and accessories gnc38,1,2024-03-31,449.88,449.88,449.88,$200.00,$195.89,$227.27,https://quickchart.io/chart/render/sf-d8723a3c-2730-461b-a58b-9feaecd0d2f4
barbie fashion photo p j doll reproduction hjx24,18,2024-04-19,98.0,155.77,109.99,$55.00,$41.79,$62.50,https://quickchart.io/chart/render/sf-268e4604-bb98-4991-a8ac-d7c271f11cc0
barbie gold medal barbie doll gpc77,13,2024-04-24,14.99,52.33,25.59,$25.00,$-2.48,$28.41,https://quickchart.io/chart/render/sf-7e62abe2-c16a-401f-b1f4-d77f5ce4ede9
barbie the movie doll hpj99,11,2024-04-23,67.29,84.99,76.48,$50.00,$17.30,$56.81,https://quickchart.io/chart/render/sf-4a810091-452e-4769-9498-539a0be058d3
barbie in inline skating outfit barbie the movie hrb04,17,2024-04-26,22.42,48.0,29.65,$25.00,$1.09,$28.40,https://quickchart.io/chart/render/sf-09404ae5-8a03-4dbc-a49c-e3bc1e702f15
barbie the movie doll hpj96,19,2024-04-27,14.99,35.0,22.95,$25.00,$-4.80,$28.41,https://quickchart.io/chart/render/sf-f52e12c5-0e7d-4e69-8926-edfee757bdc9
barbie in pink power jumpsuit barbie the movie hrf29,25,2024-04-28,19.97,49.99,27.1,$25.00,$-1.15,$28.41,https://quickchart.io/chart/render/sf-5fbfb454-7da5-4bae-8950-7be92a37d05c
barbie the movie doll hpk00,22,2024-04-28,59.0,149.95,71.43,$50.00,$12.86,$56.81,https://quickchart.io/chart/render/sf-1d7c3e9d-c130-49b0-9105-d6ff29d43eda
barbie the movie doll hrf26,7,2024-03-30,32.49,50.0,40.21,$50.00,$-14.62,$56.82,https://quickchart.io/chart/render/sf-892623c6-8dec-4c66-8cbd-d65ae085d168
barbie inspiring women anna may wong doll hmt98,14,2024-04-24,40.0,59.99,48.85,$35.00,$7.99,$39.77,https://quickchart.io/chart/render/sf-7b16431b-0dde-4b15-a340-9cdf27f0db46
barbie inspiring women celia cruz doll hjx31,19,2024-04-27,19.99,38.99,28.75,$35.00,$-9.70,$39.78,https://quickchart.io/chart/render/sf-0f30f137-f11d-42d2-a72f-4c2c5bbdec81
barbie inspiring women helen keller doll gyh02,13,2024-04-25,25.0,69.99,38.5,$35.00,$-1.12,$39.78,https://quickchart.io/chart/render/sf-35f84964-d145-46ef-b661-d21c60fd8b41
barbie inspiring women maya angelou doll gyh04,17,2024-04-26,34.95,55.0,40.22,$35.00,$0.39,$39.77,https://quickchart.io/chart/render/sf-3460d6df-050a-4384-818a-b2c0f6fddaf5
barbie inspiring women principal chief wilma mankiller doll hmt92,20,2024-04-27,145.0,199.99,166.32,$35.00,$111.36,$39.77,https://quickchart.io/chart/render/sf-6a90a41b-fb0a-46da-bf68-87e7d29ab920
barbie ken 60th anniversary doll gtj89,16,2024-04-24,46.04,80.99,69.28,$50.00,$10.97,$56.81,https://quickchart.io/chart/render/sf-5d96a5f3-c171-421f-8233-2b22d316c628
barbie looks doll curvy brunette gtd91,16,2024-04-22,69.99,119.99,86.43,$22.00,$54.06,$25.00,https://quickchart.io/chart/render/sf-b5837397-eb99-4801-80e4-dfdaca4b8f11
barbie looks doll ken doll long brunette hair hcb79,9,2024-04-20,35.0,121.5,50.48,$22.00,$22.42,$24.99,https://quickchart.io/chart/render/sf-bbd7c8a8-85a7-4aee-8d5b-34af3bd68517
