searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ CHAMBRAY,22,2025-01-30,19.95,68.0,33.83,$50.00,$-20.23,$56.82,https://quickchart.io/chart/render/sf-c7bd574f-52b3-448b-b173-215ee8d8d6e0
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ COAL,19,2025-01-30,19.95,91.0,37.17,$50.00,$-17.29,$56.82,https://quickchart.io/chart/render/sf-6fedde8e-14d0-438b-9f9e-eb16d9c418f7
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ CORNFLOWER,20,2025-01-30,19.95,64.99,33.92,$50.00,$-20.15,$56.82,https://quickchart.io/chart/render/sf-3f58c18a-c6d6-47f4-9d57-431c0e1fdb51
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ DRIFTWOOD,21,2025-01-30,19.95,105.0,37.25,$50.00,$-17.22,$56.82,https://quickchart.io/chart/render/sf-c2461db4-7fba-4e45-ba70-d2e5e2fe255d
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ EUCALYPTUS,22,2025-01-30,19.95,49.99,33.42,$50.00,$-20.59,$56.82,https://quickchart.io/chart/render/sf-f64f1a1e-4f8b-4ef7-a318-badbaec829b8
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ GRAPEFRUIT,19,2025-01-30,23.99,49.99,36.06,$50.00,$-18.27,$56.82,https://quickchart.io/chart/render/sf-84d5b515-5bdd-43f0-b395-efe91463321e
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ PINK DUSK,20,2025-01-30,23.88,67.95,38.21,$75.00,$-41.38,$85.23,https://quickchart.io/chart/render/sf-41bdaa6e-02b2-4b17-97fc-9f6b2ea5bc5e
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ ROSE QUARTZ,20,2025-01-30,23.0,49.99,35.17,$50.00,$-19.05,$56.82,https://quickchart.io/chart/render/sf-0111d6b6-6296-4fe0-9498-167674051dbc
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ SEA FOAM,21,2025-01-30,19.95,49.99,32.44,$50.00,$-21.45,$56.82,https://quickchart.io/chart/render/sf-5b873b6a-0ed2-4dad-b14b-e63ab534610e
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ YARROW,20,2025-01-30,21.0,74.95,36.26,$50.00,$-18.09,$56.82,https://quickchart.io/chart/render/sf-826b449f-da54-4b64-87b2-b029f6b24e9c
SUPER MARIO BROS ENCYCOLOPEDIA BOOK,7,2025-01-05,13.93,40.0,25.84,$11.00,$11.74,$12.50,https://quickchart.io/chart/render/sf-79fe40b9-c18a-4c07-8b5e-39ff5ed4711b
TAMAGOTCHI 42833 ON FAIRY BLUE,7,2025-01-29,210.0,349.99,289.71,$60.00,$194.94,$68.18,https://quickchart.io/chart/render/sf-ef9e4636-86ee-4bdc-944a-54a355d49e6a
THE LEGEND OF ZELDA AMIIBO FIGURE LINK,16,2025-01-30,17.0,34.95,21.24,$25.00,$-6.31,$28.41,https://quickchart.io/chart/render/sf-0c4ee550-486e-42be-aa37-101399edde8b
TRANSFORMERS CYBERTRON GALACTIC ODYSSEY,17,2025-01-27,44.95,89.99,73.12,$50.00,$14.35,$56.81,https://quickchart.io/chart/render/sf-f41ab609-a873-4619-8b1b-79bb42397474
TRANSFORMERS GENERATIONS WAR FOR CYBERTRON EARTHRISE VOYAGER,17,2025-01-26,38.99,110.49,61.89,$75.00,$-20.54,$85.23,https://quickchart.io/chart/render/sf-165eb891-902e-438e-aebf-8d40dc89899e
TRANSFORMERS TOYS GENERATIONS LEGACY SERIES COMMANDER DECEPTICON,11,2025-01-29,91.0,119.98,105.81,$60.00,$33.11,$68.18,https://quickchart.io/chart/render/sf-660514b8-6124-433f-9a98-a66fb5ae63cc
WWE FAN TAKEOVER JEFF HARDY ACTION FIGURE,11,2025-01-28,84.0,124.99,101.63,$35.00,$54.43,$39.77,https://quickchart.io/chart/render/sf-d9f9fd4b-1ddf-499b-b174-8bed4cc4bd16
XFX RADEON RX 7900 XT,24,2025-01-30,599.99,879.99,667.96,$1100.00,$-512.20,$1250.01,https://quickchart.io/chart/render/sf-a7ca943b-33d8-411c-aeb5-13b24e079876
