searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
Batman: The Animated Series - Mr. Freeze 1/6 Scale Figure Exclusive Mondo,12,2024-04-16,425.0,635.01,536.09,$145.00,$326.76,$164.77,https://quickchart.io/chart/render/sf-702c74f6-67d9-4a7c-adea-a3f78b622502
Batman: The Animated Series 7-Inch (Man-Bat) Danny Elfman,3,2024-04-06,95.0,124.99,106.66,$15.00,$78.86,$17.04,https://quickchart.io/chart/render/sf-6fa89c93-5daa-4780-b788-253d9cf052be
Batman: The Animated Series 8XLP Box Set Various Artists,3,2024-04-19,200.0,220.0,206.67,$225.00,$-43.13,$255.69,https://quickchart.io/chart/render/sf-a9ed51f4-28ae-4ffa-8bd0-5183cb8b734e
Batman: The Animated Series: The Phantom City Creative Collection - Mondo Edition Mondo,3,2024-04-17,200.0,619.0,373.0,$90.00,$238.24,$102.27,https://quickchart.io/chart/render/sf-249d7097-d8ad-4154-8ecf-c6e7561e2aab
Battle Cat 1/6 Scale Figure - Mondo Exclusive Timed Edition Mondo,13,2024-04-21,739.99,1150.0,902.45,$499.00,$295.16,$567.04,https://quickchart.io/chart/render/sf-292adda9-9e58-4a19-a488-de94840f142f
Belle - Original Motion Picture Soundtrack 2xLP Various Artists,16,2024-04-24,8.0,22.99,12.08,$33.00,$-22.37,$37.50,https://quickchart.io/chart/render/sf-5bdefbe3-5722-42c0-a20a-4a2534299b0c
Beowulf - Music From the Motion Picture LP Alan Silvestri,16,2024-04-24,22.79,55.0,39.3,$30.00,$4.58,$34.09,https://quickchart.io/chart/render/sf-07e625d4-7a4b-43aa-b3d1-0a422e59a963
Beverly Hills Cop - Music From The Motion Picture Cassette Harold Faltermeyer,9,2024-03-22,8.37,15.0,11.63,$15.00,$-4.77,$17.05,https://quickchart.io/chart/render/sf-8809d477-88a1-4bc5-8fd3-9d6512b168fe
Big Bad Wolves Original Motion Picture Soundtrack LP Frank Ilfman,15,2024-04-20,9.94,27.95,15.55,$28.00,$-14.32,$31.82,https://quickchart.io/chart/render/sf-075f02d5-f75d-4426-a4ae-ce1dd27f64cb
Big Trouble in Little China T-Shirt Paige Reynolds,14,2024-04-15,19.0,45.0,26.06,$25.00,$-2.07,$28.41,https://quickchart.io/chart/render/sf-e4d6922b-9d2d-426c-98f5-9028ec926873
Bill & Ted Face The Music - Original Motion Picture Soundtrack LP Various Artists,2,2024-04-14,26.61,38.0,32.3,$30.00,$-1.58,$34.10,https://quickchart.io/chart/render/sf-2772bda0-353c-4cfb-a7e5-421b6b97e3eb
Biollante Soft Vinyl - Godzilla vs. Biollante Variant Mondo,16,2024-04-21,220.0,499.95,302.8,$125.00,$141.46,$142.04,https://quickchart.io/chart/render/sf-9fe63eed-db53-49ae-bca9-404bb37c5dd3
Black Adam - Original Motion Picture Soundtrack 3XLP Lorne Balfe,2,2024-03-09,30.0,54.99,42.5,$50.00,$-12.60,$56.82,https://quickchart.io/chart/render/sf-ec96756b-1d0e-4ed4-a49a-a4ad862c038f
Black Belly Of The Tarantula Ennio Morricone,8,2024-04-24,13.39,49.99,30.26,$30.00,$-3.37,$34.10,https://quickchart.io/chart/render/sf-4b1807ba-9aca-43e3-826c-68cb356b1000
Black Bolt Enamel Pin Tom Whalen,17,2024-04-20,22.99,94.76,48.9,$10.00,$33.03,$11.36,https://quickchart.io/chart/render/sf-eed3ea69-923b-4246-8307-5c177808cdb9
Black Panther Enamel Pin DKNG,20,2024-04-16,11.99,59.99,23.05,$10.00,$10.28,$11.36,https://quickchart.io/chart/render/sf-de4779e0-14b1-462b-aacb-31239a121a2a
Black Panther Enamel Pin Tom Whalen,18,2024-04-18,24.99,150.0,61.9,$10.00,$44.47,$11.36,https://quickchart.io/chart/render/sf-72280aca-7eb7-4738-aef7-e4227eb65db3
Black Panther – Okoye Enamel Pin Matt Taylor,2,2024-03-29,17.0,25.0,21.0,$10.00,$8.48,$11.36,https://quickchart.io/chart/render/sf-502692d2-da3a-4b58-a507-1735b9bb1d7c
Black Sunday Original Motion Picture Soundtrack 2XLP John Williams,10,2024-04-16,5.0,29.99,12.5,$35.00,$-24.00,$39.78,https://quickchart.io/chart/render/sf-bf4d52c6-5841-4d2f-9080-69e1f76cdacf
Black Swan – Original Motion Picture Soundtrack 2XLP Clint Mansell,2,2024-04-17,59.99,64.0,62.0,$35.00,$19.56,$39.77,https://quickchart.io/chart/render/sf-19427d75-3740-490c-ac05-2d8b0dfae027
Black Widow Enamel Pin Tom Whalen,17,2024-04-20,22.99,150.0,53.36,$10.00,$36.96,$11.36,https://quickchart.io/chart/render/sf-2085dc75-fdfd-4ab8-8480-b32a38cad7e1
BlackBerry - Original Motion Picture Soundtrack LP Jay McCarrol,19,2024-04-24,9.75,34.48,20.87,$30.00,$-11.63,$34.10,https://quickchart.io/chart/render/sf-528a90fd-cd64-442f-9841-8ed4339ab041
Blade Runner: Black Lotus - Original Television Soundtrack LP Various Artists,2,2024-04-22,35.0,39.95,37.48,$30.00,$2.98,$34.09,https://quickchart.io/chart/render/sf-40441769-093a-4e35-8b36-5dc05c21c83a
Blossom Tula Lotay,17,2024-04-22,8.99,50.0,30.08,$29.99,$-3.52,$34.08,https://quickchart.io/chart/render/sf-684147e6-bd91-4617-81b7-d4386b14f626
Blue Sunshine Original Motion Picture Soundtrack Charles Gross,16,2024-04-20,3.99,23.99,7.75,$20.00,$-13.18,$22.73,https://quickchart.io/chart/render/sf-62175110-2cef-4a53-9bcf-bd00f45f0a8f
Bomberman Hero - Original Video Game Soundtrack 2xLP Jun Chikuma,1,2024-02-29,51.66,51.66,51.66,$45.00,$0.46,$51.13,https://quickchart.io/chart/render/sf-380471e9-7f00-4491-8383-485592f415ff
Breakthrough - Original Motion Picture Soundtrack LP Peter Thomas,16,2024-04-25,9.0,41.63,19.4,$35.00,$-17.93,$39.78,https://quickchart.io/chart/render/sf-d253ada6-66c5-412b-819f-6952147448cb
Bride of Frankenstein T-Shirt Lenka Šimečková,5,2024-04-16,14.99,39.99,24.58,$30.00,$-8.37,$34.10,https://quickchart.io/chart/render/sf-c363d2e0-9d04-4d08-aae5-758093362c60
Broomstick Enamel Pin Tom Whalen,14,2024-04-18,27.99,150.0,67.74,$10.00,$49.61,$11.36,https://quickchart.io/chart/render/sf-599b0050-4e36-44a9-ac54-1f756fbab73b
Bruce Lee Enamel Pin Jock,18,2024-04-24,10.0,99.95,33.54,$10.00,$19.52,$11.36,https://quickchart.io/chart/render/sf-c262390f-323d-4162-ae47-55b25e40dabd
Buffy The Vampire Slayer: Once More With Feeling LP Original Cast Recording,8,2024-04-21,164.12,349.99,244.13,$25.00,$189.83,$28.40,https://quickchart.io/chart/render/sf-08a1ff10-63ce-48b0-b43d-032aa71e2cf7
Buio Omega - Original Motion Picture Soundtrack LP Goblin,12,2024-04-24,17.99,59.99,33.7,$35.00,$-5.34,$39.78,https://quickchart.io/chart/render/sf-f452fe01-1d3b-4612-a9dd-a305f2139064
Bullhead - Original Motion Picture Score LP Raf Keunen,18,2024-04-23,24.0,85.0,41.66,$32.00,$4.66,$36.36,https://quickchart.io/chart/render/sf-d7ffbc94-9487-4d71-a690-ae277605e156
Bullseye Enamel Pin Tom Whalen,14,2024-04-18,25.0,150.0,65.03,$10.00,$47.23,$11.36,https://quickchart.io/chart/render/sf-82bdc3e1-5d54-47c4-8984-694f5d2e02ef
