searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
Barbie @BarbieStyle Doll 2 GTJ83,9,2024-04-16,69.99,189.99,97.5,$100.00,$-14.20,$113.64,https://quickchart.io/chart/render/sf-c5835a8b-af97-4cd0-93ab-d6e8d8f2b411
Barbie @BarbieStyle Doll 3 GTJ84,5,2024-04-19,18.0,89.99,61.6,$100.00,$-45.79,$113.64,https://quickchart.io/chart/render/sf-5302846f-0ede-43a7-bac3-bf1cd7343419
Barbie @BarbieStyle Doll 4 HCB75,9,2024-04-15,45.99,108.5,75.49,$110.00,$-43.57,$125.00,https://quickchart.io/chart/render/sf-76964d32-707e-4078-9379-4f289deb3454
Barbie After 5 Silkstone Doll HBY14,8,2024-04-17,144.81,200.0,168.72,$75.00,$73.47,$85.22,https://quickchart.io/chart/render/sf-d563ff50-5af5-4f18-8fde-7d108b7b193a
Barbie Ballet Wishes Doll HCB88,18,2024-04-20,19.93,64.99,33.02,$27.00,$2.06,$30.68,https://quickchart.io/chart/render/sf-eeca5ece-371a-4607-a53a-606a9bf16aeb
Barbie Bee Mark Ryden x Barbie Doll HJN30,13,2024-04-22,229.99,369.95,273.24,$150.00,$90.45,$170.45,https://quickchart.io/chart/render/sf-c54aa233-d72e-45cf-b894-6b942163eb82
Barbie Birthday Wishes Doll HCB90,16,2024-04-16,20.0,59.99,33.91,$30.00,$-0.16,$34.10,https://quickchart.io/chart/render/sf-267f8c89-ab64-42bd-b529-647b11309562
Barbie by American Girl Collector Doll HYF93,15,2024-04-18,399.0,995.0,593.27,$300.00,$222.08,$340.90,https://quickchart.io/chart/render/sf-70026e62-63ac-429d-ab90-0f7906b813e2
Barbie Classic Logo Unisex White Long Sleeve Shirt 9991329_10141,2,2024-04-13,29.95,99.99,64.97,$40.00,$17.17,$45.45,https://quickchart.io/chart/render/sf-d6f2c25e-f551-4f63-bb59-d72ab9cbb931
Barbie Crystal Fantasy Collection Doll GTJ96,8,2024-04-20,74.95,100.0,81.86,$100.00,$-27.96,$113.64,https://quickchart.io/chart/render/sf-657e4b45-53ae-4d60-8b93-404e75290422
Barbie Crystal Fantasy Collection Rose Quartz Doll HCB95,15,2024-04-23,65.99,102.34,80.1,$100.00,$-29.51,$113.64,https://quickchart.io/chart/render/sf-d7a35480-94a5-4684-9721-fa22cd75821e
Barbie Fashion Photo P.J. Doll Reproduction HJX24,13,2024-04-12,97.42,154.14,108.32,$55.00,$40.32,$62.50,https://quickchart.io/chart/render/sf-337e6398-2bc1-4283-9366-21ca460aa6a1
Barbie Gold Medal Barbie Doll GPC77,15,2024-04-17,12.71,52.16,22.4,$25.00,$-5.29,$28.41,https://quickchart.io/chart/render/sf-b1830ce0-87d1-45b6-86a3-85704d91e864
Barbie in Gold Disco Jumpsuit – Barbie The Movie HPJ99,14,2024-04-10,65.0,84.99,75.02,$50.00,$16.02,$56.81,https://quickchart.io/chart/render/sf-e67ffe1d-b6f3-4751-912d-5a40f458cb5b
Barbie in Inline Skating Outfit – Barbie The Movie HRB04,17,2024-04-21,21.58,48.0,29.4,$25.00,$0.87,$28.40,https://quickchart.io/chart/render/sf-96ae1d84-1caf-41ed-a008-9a89e15e871e
Barbie in Pink Gingham Dress – Barbie The Movie HPJ96,20,2024-04-19,20.69,49.31,27.64,$25.00,$-0.68,$28.41,https://quickchart.io/chart/render/sf-ae9742a0-d87d-417b-b506-b9506b894d52
Barbie in Pink Power Jumpsuit – Barbie The Movie HRF29,9,2024-04-19,19.97,26.0,23.46,$25.00,$-4.36,$28.41,https://quickchart.io/chart/render/sf-e5a15b11-019f-4d49-a997-3f320e2985b1
Barbie in Pink Western Outfit – Barbie The Movie HPK00,23,2024-04-21,59.0,140.0,69.54,$50.00,$11.20,$56.81,https://quickchart.io/chart/render/sf-b7210764-349c-44bc-8119-95e1e68d225a
Barbie in Plaid Matching Set – Barbie The Movie HRF26,17,2024-04-21,47.47,119.95,65.73,$50.00,$7.84,$56.81,https://quickchart.io/chart/render/sf-9459eff7-6dd1-47ea-bab3-1916d8d9a84e
