searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
MSI GEFORCE RTX 4080 SUPER VENTUS 3X,26,2024-08-16,749.99,1199.0,915.71,$1500.00,$-694.18,$1704.55,https://quickchart.io/chart/render/sf-7fd8f57f-9ad6-473e-b28b-1de1ee0c7a57
MSI GEFORCE RTX 4090 GAMING X SLIM,9,2024-08-12,1400.0,1999.99,1569.84,$2200.00,$-818.54,$2500.00,https://quickchart.io/chart/render/sf-ebaa06d4-6488-4a46-add8-9e09a3793448
MSI GEFORCE RTX 4090 SUPRIM LIQUID X,27,2024-08-17,1349.0,2009.05,1618.46,$2200.00,$-775.76,$2500.00,https://quickchart.io/chart/render/sf-efe2fb82-d542-4b4d-bc3c-d6549509b661
MSI GEFORCE RTX 4090 VENTUS 3X OC,11,2024-08-10,749.99,1709.99,1111.8,$2200.00,$-1221.62,$2500.00,https://quickchart.io/chart/render/sf-020d8cfb-8c0d-454b-bd45-49f14e4e7ea9
MSI MPG321URX QD-OLED 32 4K OLED MONITOR,16,2024-08-15,850.0,1749.0,1110.84,$1100.00,$-122.46,$1250.01,https://quickchart.io/chart/render/sf-109be819-4e16-4f15-9774-c30e5835b49e
NINTENDO 64 CONTROLLER NINTENDO SWITCH,15,2024-08-17,60.0,80.0,69.93,$80.00,$-18.46,$90.91,https://quickchart.io/chart/render/sf-c811764e-94a8-4319-92fe-d920fbe13071
NINTENDO LINK OCARINA OF TIME AMIIBO,17,2024-08-17,18.5,39.97,25.57,$20.00,$2.50,$22.72,https://quickchart.io/chart/render/sf-7484a1ed-6691-4497-8f2b-c7bb43be5f78
NVIDIA JETSON NANO DEVELOPER KIT 2 GB,9,2024-08-11,115.0,272.99,177.96,$65.00,$91.60,$73.86,https://quickchart.io/chart/render/sf-c7c9676b-d23d-412d-9575-3fe4b7b52f9e
NZXT H510 ELITE BLACK,17,2024-08-14,42.0,600.0,134.99,$80.00,$38.79,$90.90,https://quickchart.io/chart/render/sf-b017a812-b4bd-40a1-bdad-d0b8fdb15bca
ONE PIECE THETHREE BROTHERS ULTRA STARTER DECK ST-13,17,2024-08-17,29.99,65.0,37.5,$65.00,$-32.00,$73.87,https://quickchart.io/chart/render/sf-19636bf9-860e-4c38-a2d0-41121fde89df
PALMOLIVE SOAP AC1405,24,2024-08-17,7.79,59.0,19.26,$8.00,$8.95,$9.09,https://quickchart.io/chart/render/sf-5da21b46-f1ac-4d2b-a34f-604f53f2c67b
PDP RIFFMASTER WIRELESS GUITAR CONTROLLER FOR PLAYSTATION,29,2024-08-17,90.0,220.0,141.97,$175.00,$-50.07,$198.87,https://quickchart.io/chart/render/sf-2874cf9d-d54e-4b43-b731-bf42e72878dd
PIONEER DJ DDJ-400 2 DECK,13,2024-08-06,239.99,350.0,296.79,$275.00,$-13.82,$312.51,https://quickchart.io/chart/render/sf-00a95d2b-6262-4577-a688-9854415894a4
PLAYSTATION DUALSENSE WIRELESS CONTROLLER SPIDER MAN 2 LIMITED EDITION,22,2024-08-16,122.5,250.0,150.61,$100.00,$32.54,$113.63,https://quickchart.io/chart/render/sf-4958d934-af93-4760-b660-5bedd3c99a92
