searching,github_webpage,total_results,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
barbie 65th anniversary doll with brunette hair hrm59,https://streamline1175.github.io/130-Search-Results/barbie_65th_anniversary_doll_with_brunette_hair_hrm59.html,10,57.0,115.0,75.69,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-41e7674a-602e-41e4-9417-92c6395945c2
barbie barbiestyle doll gtj82,https://streamline1175.github.io/130-Search-Results/barbie_barbiestyle_doll_gtj82.html,25,65.0,300.0,151.23,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-af83e80c-1a75-43bf-85d9-7d1093a22f5f
barbiestyle doll 2 gtj83,https://streamline1175.github.io/130-Search-Results/barbiestyle_doll_2_gtj83.html,17,75.0,328.27,168.17,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-44cb86f1-9b7c-4cd4-bb9c-bb9c515901a9
barbie barbiestyle doll 3 gtj84,https://streamline1175.github.io/130-Search-Results/barbie_barbiestyle_doll_3_gtj84.html,13,28.99,95.0,62.62,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4e58e356-7a88-414a-80f5-530976fe0bdd
barbie barbiestyle doll 4 hcb75,https://streamline1175.github.io/130-Search-Results/barbie_barbiestyle_doll_4_hcb75.html,10,24.99,90.0,57.29,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2a752cfe-290e-489d-8b4e-05deef28a753
barbie after 5 silkstone doll hby14,https://streamline1175.github.io/130-Search-Results/barbie_after_5_silkstone_doll_hby14.html,10,138.97,200.0,162.6,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c5b60766-9aa4-41bc-8c12-37e8dfa2cdc3
barbie ballet wishes doll hcb88,https://streamline1175.github.io/130-Search-Results/barbie_ballet_wishes_doll_hcb88.html,29,28.0,99.99,54.63,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-312cdbe0-8ac9-4a09-8e5a-83e43afaa3ab
barbie bee mark ryden x barbie doll hjn30,https://streamline1175.github.io/130-Search-Results/barbie_bee_mark_ryden_x_barbie_doll_hjn30.html,12,229.99,315.66,268.64,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-648b59dc-54b3-4ba6-8cf2-24aeb465adff
barbie best to a tea doll ght65,https://streamline1175.github.io/130-Search-Results/barbie_best_to_a_tea_doll_ght65.html,14,89.99,150.0,109.12,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-68ff4b7a-cdf4-4ae3-9733-6225dafe9966
copy of barbie birthday wishes doll hcb90,https://streamline1175.github.io/130-Search-Results/copy_of_barbie_birthday_wishes_doll_hcb90.html,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ff5fe11f-e420-4624-ab94-361c72c1770f
barbie bmr1959 doll color block sweatshirt with logo tape striped shorts ght92,https://streamline1175.github.io/130-Search-Results/barbie_bmr1959_doll_color_block_sweatshirt_with_logo_tape_striped_shorts_ght92.html,2,24.99,26.99,25.99,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-24216cbb-f947-4dae-a9eb-bdf38a68715a
barbie bmr1959 doll neon motocross dress oversized denim jacket ght95,https://streamline1175.github.io/130-Search-Results/barbie_bmr1959_doll_neon_motocross_dress_oversized_denim_jacket_ght95.html,6,16.8,42.48,27.3,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-267eddec-a115-428a-b904-f64fb92bf00a
classic barbie by american girl collector doll hyf93,https://streamline1175.github.io/130-Search-Results/classic_barbie_by_american_girl_collector_doll_hyf93.html,8,508.0,630.0,580.25,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ae2b00e4-6da2-4aee-b400-d8740acff66c
barbie career of the year women in film set of 4 dolls hrg54,https://streamline1175.github.io/130-Search-Results/barbie_career_of_the_year_women_in_film_set_of_4_dolls_hrg54.html,6,33.99,84.6,49.66,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3af86b89-319f-47ee-8416-64d3ba00a2ea
barbie collector mattel 75th anniversary doll 12 in blonde in red gown gmm98,https://streamline1175.github.io/130-Search-Results/barbie_collector_mattel_75th_anniversary_doll_12_in_blonde_in_red_gown_gmm98.html,7,28.0,65.99,48.17,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4eecdaca-c36a-4435-8c22-d9202f6b935e
barbie crystal fantasy collection doll,https://streamline1175.github.io/130-Search-Results/barbie_crystal_fantasy_collection_doll.html,25,63.0,124.38,82.74,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-482a57f0-bb89-4e1c-8734-c337a32da019
barbie crystal fantasy collection rose quartz doll hcb95,https://streamline1175.github.io/130-Search-Results/barbie_crystal_fantasy_collection_rose_quartz_doll_hcb95.html,17,63.0,124.38,82.14,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1341fc8e-0804-431a-8765-e38617e9d3ca
barbie dream house by mattel inc doll house and accessories gnc38,https://streamline1175.github.io/130-Search-Results/barbie_dream_house_by_mattel_inc_doll_house_and_accessories_gnc38.html,1,225.0,225.0,225.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c6e40eb1-2cf6-47d6-8af2-748c72fc344c
barbie dreamhouse an architectural survey limited run edition hvy37,https://streamline1175.github.io/130-Search-Results/barbie_dreamhouse_an_architectural_survey_limited_run_edition_hvy37.html,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-318f0a9f-0f10-4c63-a784-5859156b664f
barbie eco leadership team 2022 career of the year four doll set hcn25,https://streamline1175.github.io/130-Search-Results/barbie_eco_leadership_team_2022_career_of_the_year_four_doll_set_hcn25.html,1,29.0,29.0,29.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3bdb62c5-5419-447d-bc8c-d312d1379b5d
barbie gemstone fantasy collection turquoise doll hjx21,https://streamline1175.github.io/130-Search-Results/barbie_gemstone_fantasy_collection_turquoise_doll_hjx21.html,5,108.0,160.0,139.01,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-83539d1c-b22b-4aa5-ba81-d32aac392065
barbie fashion photo p j doll reproduction hjx24,https://streamline1175.github.io/130-Search-Results/barbie_fashion_photo_p_j_doll_reproduction_hjx24.html,23,85.0,157.83,101.07,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e5b886e7-6591-4259-a02d-c38ab8db40ab
barbie flight of fashion doll gnh49,https://streamline1175.github.io/130-Search-Results/barbie_flight_of_fashion_doll_gnh49.html,10,150.0,399.99,242.31,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8b4f8a6f-6257-4ad5-bb50-3d515e84109c
barbie gold medal barbie doll gpc77,https://streamline1175.github.io/130-Search-Results/barbie_gold_medal_barbie_doll_gpc77.html,19,10.99,53.03,23.31,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-10e7aa01-6dc6-414f-accb-12971c88ccd9
barbie the movie doll hpj99,https://streamline1175.github.io/130-Search-Results/barbie_the_movie_doll_hpj99.html,18,64.0,117.61,78.67,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-67df338a-42c4-45f2-8330-f9c155b26eb8
barbie in inline skating outfit barbie the movie hrb04,https://streamline1175.github.io/130-Search-Results/barbie_in_inline_skating_outfit_barbie_the_movie_hrb04.html,32,21.58,70.0,34.15,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f5bc90df-eccc-423f-856a-4a57b757623e
barbie the movie doll hpj96,https://streamline1175.github.io/130-Search-Results/barbie_the_movie_doll_hpj96.html,8,14.0,26.5,18.37,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c1c610e7-e7e0-47c2-8cb3-21ab72d38e5e
barbie in pink power jumpsuit barbie the movie hrf29,https://streamline1175.github.io/130-Search-Results/barbie_in_pink_power_jumpsuit_barbie_the_movie_hrf29.html,36,20.68,59.99,31.83,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-828dd6c2-0737-49fe-a6f6-f462a2b3025a
barbie the movie doll hpk00,https://streamline1175.github.io/130-Search-Results/barbie_the_movie_doll_hpk00.html,37,56.0,147.06,74.4,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-228311b6-6751-4c08-b20c-44bfe6875455
barbie the movie doll hrf26,https://streamline1175.github.io/130-Search-Results/barbie_the_movie_doll_hrf26.html,7,32.49,49.99,38.92,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-689020bc-4c1d-4b33-a426-4798fd06b666
barbie inspiring women anna may wong doll hmt98,https://streamline1175.github.io/130-Search-Results/barbie_inspiring_women_anna_may_wong_doll_hmt98.html,16,34.99,63.0,45.91,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b5114712-ff4b-45fe-be37-8b8e53799d1c
barbie inspiring women celia cruz doll hjx31,https://streamline1175.github.io/130-Search-Results/barbie_inspiring_women_celia_cruz_doll_hjx31.html,32,22.0,49.99,31.16,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2cf64794-5999-4945-9c14-0d8bde175dc7
barbie inspiring women helen keller doll gyh02,https://streamline1175.github.io/130-Search-Results/barbie_inspiring_women_helen_keller_doll_gyh02.html,16,22.9,49.99,34.35,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d08f7be4-7997-45b0-8681-57ceb4a2119e
barbie inspiring women maya angelou doll gyh04,https://streamline1175.github.io/130-Search-Results/barbie_inspiring_women_maya_angelou_doll_gyh04.html,31,27.99,78.98,41.83,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-870486a2-fc4e-4262-8ba4-40b528b0c1be
barbie inspiring women principal chief wilma mankiller doll hmt92,https://streamline1175.github.io/130-Search-Results/barbie_inspiring_women_principal_chief_wilma_mankiller_doll_hmt92.html,19,130.0,229.0,161.76,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-18dfe816-c549-49c4-b0b0-d760920651f7
barbie ken 60th anniversary doll gtj89,https://streamline1175.github.io/130-Search-Results/barbie_ken_60th_anniversary_doll_gtj89.html,17,40.0,79.99,58.75,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-add01561-1c23-4bb3-922b-b57c665ec3af
barbie looks doll curvy brunette gtd91,https://streamline1175.github.io/130-Search-Results/barbie_looks_doll_curvy_brunette_gtd91.html,17,37.87,119.99,71.85,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-935b410a-0be7-4ed3-a82a-451a6472c1fd
barbie looks 16 blonde purple skirt hjw83,https://streamline1175.github.io/130-Search-Results/barbie_looks_16_blonde_purple_skirt_hjw83.html,7,16.99,61.86,25.77,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1a473df2-bbc0-42d5-9cc8-c0af5bb8e50e
barbie looks doll ken doll long brunette hair hcb79,https://streamline1175.github.io/130-Search-Results/barbie_looks_doll_ken_doll_long_brunette_hair_hcb79.html,7,25.0,49.02,40.62,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-bead0c92-653e-45fe-beb7-a4afef4e8f2d
barbie looks doll tall blonde pixie cut hcb78,https://streamline1175.github.io/130-Search-Results/barbie_looks_doll_tall_blonde_pixie_cut_hcb78.html,7,26.99,49.0,32.27,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-cd57bdca-0243-45a0-a4a4-af0ab9a8dd66
barbie looks doll original brunette wavy hair gtd89,https://streamline1175.github.io/130-Search-Results/barbie_looks_doll_original_brunette_wavy_hair_gtd89.html,19,60.0,100.0,73.45,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e0021977-0dfc-475f-abd2-19ecbde0c89a
barbie looks 14 black updo pink pant hjw81,https://streamline1175.github.io/130-Search-Results/barbie_looks_14_black_updo_pink_pant_hjw81.html,3,17.5,22.45,19.32,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fe5c69d0-ea3a-46cc-a3fa-d4beacb72228
barbie looks 13 red hair red skirt hjw80,https://streamline1175.github.io/130-Search-Results/barbie_looks_13_red_hair_red_skirt_hjw80.html,13,14.87,38.7,23.51,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-438b2db1-b427-4f59-8464-dd359d99e753
barbie looks doll petite brunette pixie cut gxb29,https://streamline1175.github.io/130-Search-Results/barbie_looks_doll_petite_brunette_pixie_cut_gxb29.html,11,29.97,50.47,38.53,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-06b74de2-d6f3-47c6-9ae2-414cd756c5a8
barbie looks doll petite curly red hair hcb77,https://streamline1175.github.io/130-Search-Results/barbie_looks_doll_petite_curly_red_hair_hcb77.html,6,19.0,35.0,26.12,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f6f3b9be-2e71-4149-82a4-2ee64f1add24
barbie looks 15 brunette ponytail turquoise pink dress hjw82,https://streamline1175.github.io/130-Search-Results/barbie_looks_15_brunette_ponytail_turquoise_pink_dress_hjw82.html,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-dc96eb74-a09e-4c36-a7da-4d238dd534fa
barbie looks doll tall blonde gxb28,https://streamline1175.github.io/130-Search-Results/barbie_looks_doll_tall_blonde_gxb28.html,11,26.0,39.98,33.62,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7c3cee49-530b-4a16-b5a8-1acbc0c43436
barbie looks doll with mix and match fashions hjx28,https://streamline1175.github.io/130-Search-Results/barbie_looks_doll_with_mix_and_match_fashions_hjx28.html,8,46.0,65.0,56.04,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f1859132-1009-4ad4-83bb-68f3fc8ee5ce
barbie looks ken doll blonde with facial hair gtd90,https://streamline1175.github.io/130-Search-Results/barbie_looks_ken_doll_blonde_with_facial_hair_gtd90.html,13,24.45,95.0,60.32,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7cc657e2-d68d-4f8b-9f30-352712c73e6f
barbie looks ken doll brunette with braids bun hairstyle with braids bun hairstyle gxl14,https://streamline1175.github.io/130-Search-Results/barbie_looks_ken_doll_brunette_with_braids_bun_hairstyle_with_braids_bun_hairstyle_gxl14.html,5,55.0,90.25,66.65,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-90fce977-ac7c-45b5-b589-4e33411353ae
barbie looks 18 ken yellow shirt hjw85,https://streamline1175.github.io/130-Search-Results/barbie_looks_18_ken_yellow_shirt_hjw85.html,10,33.0,49.99,41.39,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b226d7a7-f8a4-4ae2-8a4e-ec9f1ec7dbf4
barbie looks 17 ken pink shirt hjw84,https://streamline1175.github.io/130-Search-Results/barbie_looks_17_ken_pink_shirt_hjw84.html,12,14.99,35.0,22.69,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3dcc935b-cd33-42e4-bd86-c8dafa1f19e6
barbie lunar new year doll gtj92,https://streamline1175.github.io/130-Search-Results/barbie_lunar_new_year_doll_gtj92.html,37,44.95,139.99,75.75,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9adb8291-90b3-47d9-8dc2-e56418db6bbc
barbie lunar new year doll designed by guo pei hcb86,https://streamline1175.github.io/130-Search-Results/barbie_lunar_new_year_doll_designed_by_guo_pei_hcb86.html,10,85.0,139.99,110.38,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-65f691b2-2631-46c5-8256-9abf972a2325
barbie music series stevie nicks doll hmv00,https://streamline1175.github.io/130-Search-Results/barbie_music_series_stevie_nicks_doll_hmv00.html,42,175.0,235.0,194.15,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-92f78cbc-bd52-45e5-8446-39dfa92471d4
superbowl champion x barbie nfc jff35,https://streamline1175.github.io/130-Search-Results/superbowl_champion_x_barbie_nfc_jff35.html,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2702e4c3-59b9-4db7-8444-890ab7207ecd
barbie nfl super bowl champion doll hrm76,https://streamline1175.github.io/130-Search-Results/barbie_nfl_super_bowl_champion_doll_hrm76.html,32,62.5,89.99,74.7,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-73dc6fc2-cf02-4ef8-b57b-cb8d17017d18
barbie pink collection doll pink premiere gtj76,https://streamline1175.github.io/130-Search-Results/barbie_pink_collection_doll_pink_premiere_gtj76.html,26,101.99,255.0,157.68,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9795f007-e055-426e-80aa-d9a57388c3e6
barbie pink collection doll 2 gxl13,https://streamline1175.github.io/130-Search-Results/barbie_pink_collection_doll_2_gxl13.html,17,85.0,249.99,149.29,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-679c2746-c99f-44ac-803e-ff3ca7c4ff6d
barbie pink collection doll 3 hcb74,https://streamline1175.github.io/130-Search-Results/barbie_pink_collection_doll_3_hcb74.html,9,119.96,249.99,167.54,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-490f9d64-58b8-466c-a48b-ee46243a45f9
barbie pink collection doll 4 hbx96,https://streamline1175.github.io/130-Search-Results/barbie_pink_collection_doll_4_hbx96.html,10,80.0,255.0,165.26,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7370b204-fd07-4970-9777-c1fb87223bee
barbie pink collection doll 5 hjw86,https://streamline1175.github.io/130-Search-Results/barbie_pink_collection_doll_5_hjw86.html,11,99.0,175.0,140.65,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6fa52940-18eb-4bd3-af09-6fb80c09e182
barbie rewind doll career girl gxl24,https://streamline1175.github.io/130-Search-Results/barbie_rewind_doll_career_girl_gxl24.html,24,35.0,90.0,48.82,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a3bcbdb1-a560-4d9c-98c7-7952da71f696
barbie rewind doll night out gtj88,https://streamline1175.github.io/130-Search-Results/barbie_rewind_doll_night_out_gtj88.html,29,8.49,31.99,19.07,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1c6dc831-ced1-4ed4-a575-356da835592e
barbie rewind doll workin out gtj87,https://streamline1175.github.io/130-Search-Results/barbie_rewind_doll_workin_out_gtj87.html,10,4.49,30.0,13.86,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-eec036fd-2f7b-4136-8afc-11b553f7b0e1
barbie rewind doll movie night hjx18,https://streamline1175.github.io/130-Search-Results/barbie_rewind_doll_movie_night_hjx18.html,7,15.99,45.1,30.53,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7996976a-b1cf-486a-ae70-edf48ce37f55
barbie rewind doll prom night hjx20,https://streamline1175.github.io/130-Search-Results/barbie_rewind_doll_prom_night_hjx20.html,6,15.99,49.99,33.23,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f97be625-7725-4f3e-adea-6baad5d0766a
barbie rewind doll schoolin around hby13,https://streamline1175.github.io/130-Search-Results/barbie_rewind_doll_schoolin_around_hby13.html,6,11.5,35.0,24.86,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9f028035-c53e-4004-b8ad-0121007a3701
barbie rewind doll slumber party hjx19,https://streamline1175.github.io/130-Search-Results/barbie_rewind_doll_slumber_party_hjx19.html,4,21.99,29.99,26.84,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1fed4ed6-d0e6-4d64-9d84-033515a86b3b
barbie rewind doll sophisticated style hby12,https://streamline1175.github.io/130-Search-Results/barbie_rewind_doll_sophisticated_style_hby12.html,8,16.49,32.68,25.64,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2b71c7d9-c5cf-4c38-8e66-5d6c68a11a65
barbie signature barbie looks doll curvy brunette hbx95,https://streamline1175.github.io/130-Search-Results/barbie_signature_barbie_looks_doll_curvy_brunette_hbx95.html,9,37.87,119.99,73.99,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9172ba68-981b-4d9e-ac18-91f4e5abe6f6
barbie signature barbie looks doll original red hbx94,https://streamline1175.github.io/130-Search-Results/barbie_signature_barbie_looks_doll_original_red_hbx94.html,22,20.0,39.13,28.44,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4c504817-a852-434b-9b42-32edaf89df53
barbie signature barbie looks doll tall dark brown hbx93,https://streamline1175.github.io/130-Search-Results/barbie_signature_barbie_looks_doll_tall_dark_brown_hbx93.html,6,28.0,39.95,32.66,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-305206e9-316a-44ff-a9a8-c7f1a39b45d1
barbie signature david bowie barbie doll 2 gxh59,https://streamline1175.github.io/130-Search-Results/barbie_signature_david_bowie_barbie_doll_2_gxh59.html,25,42.0,150.0,66.77,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-cd7155ea-4f70-4d2a-bc63-17cb489ad7e6
barbie signature francie 1967 doll reproduction hcb97,https://streamline1175.github.io/130-Search-Results/barbie_signature_francie_1967_doll_reproduction_hcb97.html,9,88.0,189.38,106.81,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-cdc163d2-9659-4407-8ab4-4e272d6a4c35
barbie signature inspiring women doll hjx37,https://streamline1175.github.io/130-Search-Results/barbie_signature_inspiring_women_doll_hjx37.html,33,25.99,120.0,40.68,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-61e5f111-33b9-4f8d-8ee0-32c16ccda5ad
barbie signature king ocean ken merman doll gtj97,https://streamline1175.github.io/130-Search-Results/barbie_signature_king_ocean_ken_merman_doll_gtj97.html,9,165.0,215.0,184.88,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-59e0260f-3c5c-4c56-90e9-743c6b32d6ea
barbie signature logo tote bag,https://streamline1175.github.io/130-Search-Results/barbie_signature_logo_tote_bag.html,12,18.0,80.0,36.74,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c9ce76c3-34f4-4959-bc87-febb396d9f37
barbie signature music series doll hcb98,https://streamline1175.github.io/130-Search-Results/barbie_signature_music_series_doll_hcb98.html,22,150.0,229.99,181.95,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ad286278-c76a-4b84-9008-2d9029c6ed8f
barbie signature ted lasso doll hjw91,https://streamline1175.github.io/130-Search-Results/barbie_signature_ted_lasso_doll_hjw91.html,32,24.97,82.07,41.19,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c12b28db-2d47-4856-906d-016bbdc89a6c
barbie signature ted lasso keeley jones doll hjw92,https://streamline1175.github.io/130-Search-Results/barbie_signature_ted_lasso_keeley_jones_doll_hjw92.html,8,18.0,44.99,28.34,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-816d0f37-31a9-495a-9b4a-ce2a53618c58
barbie signature ted lasso rebecca welton doll hjw93,https://streamline1175.github.io/130-Search-Results/barbie_signature_ted_lasso_rebecca_welton_doll_hjw93.html,9,26.0,58.0,43.25,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c3c49ab3-83bb-4590-aeaa-d253d557f2f4
barbie styled by design doll hrm31,https://streamline1175.github.io/130-Search-Results/barbie_styled_by_design_doll_hrm31.html,4,29.0,159.95,91.74,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-52007082-bb53-407b-858f-342945ffadcb
barbie styled by design tote bag,https://streamline1175.github.io/130-Search-Results/barbie_styled_by_design_tote_bag.html,2,29.99,159.95,94.97,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-0d11490d-2afa-40f4-a3d2-1b0de3beae1a
claudia schiffer barbie doll in versace hcb94,https://streamline1175.github.io/130-Search-Results/claudia_schiffer_barbie_doll_in_versace_hcb94.html,38,92.0,174.97,108.06,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4626a9c3-8e45-44ee-81da-00e7c43d8e10
barbie the movie soundtrack vinyl set hyg44,https://streamline1175.github.io/130-Search-Results/barbie_the_movie_soundtrack_vinyl_set_hyg44.html,10,59.99,114.0,77.69,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3eaa8b7a-5b3c-42ea-bf4c-e5800725ef3d
