searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
FUNKO POP STRANGER THINGS EDDIE,22,2024-10-24,12.56,105.0,32.28,$16.00,$12.41,$18.18,https://quickchart.io/chart/render/sf-ddd604c7-05d7-4b84-a02b-2838d34a56f0
FUNKO POP STRANGER THINGS PIZZA VAN,16,2024-10-08,18.0,79.99,33.34,$40.00,$-10.66,$45.46,https://quickchart.io/chart/render/sf-3550040d-1d78-4835-b7c7-3f1ffc2e506a
HUY FONG SRIRACHA CHILI SAUCE 28 OZ,12,2024-10-23,19.0,72.99,34.91,$6.00,$24.72,$6.81,https://quickchart.io/chart/render/sf-fbf3d0cd-c29d-40de-8f59-fb35afd81c0a
HYDE BOOTIFUL FEATHERLY FRIENDS TUXEDO BIRD FIGUERINE,1,2024-10-07,21.99,21.99,21.99,$10.00,$9.35,$11.36,https://quickchart.io/chart/render/sf-c8100444-df4f-4892-9c91-3809d37c882a
HYDE FALLOWEEN FEATHERLY FRIENDS GHOST BIRD FIGURINE,8,2024-10-17,19.0,40.0,25.19,$10.00,$12.17,$11.36,https://quickchart.io/chart/render/sf-ee0e0cf4-d0a1-4047-a9c5-53c82da6f225
HYDE FALLOWEEN FEATHERLY FRIENDS SPIDER BIRD FIGURINE,10,2024-10-08,11.85,30.0,18.54,$10.00,$6.32,$11.36,https://quickchart.io/chart/render/sf-79b49c6b-ed28-4662-9e86-0dcc06b9e2c8
HYDE FALLOWEEN FEATHERLY FRIENDS VAMPIRE FIGURINE,8,2024-10-13,11.85,21.0,15.79,$10.00,$3.90,$11.36,https://quickchart.io/chart/render/sf-ff1a5e15-30d6-47d4-a326-307d48dc9283
HYDE HARVEST FEATHERLY FRIENDS OWL FIGURINE,15,2024-10-21,14.0,38.0,20.73,$10.00,$8.24,$11.36,https://quickchart.io/chart/render/sf-b10420f7-cb09-423e-9404-d184af9675e2
HYDE LIGHT AND SOUND PUMPKIN LEWIS HALLOWEEN GHOUL,6,2024-10-23,34.99,143.99,93.63,$200.00,$-117.61,$227.28,https://quickchart.io/chart/render/sf-c1b06172-2e32-40de-a18a-de2d237898ce
HYDE MIDNIGHT RAVEN FEATHERLY BRIDE BIRD FIGUERINE,4,2024-09-26,9.0,13.95,11.98,$10.00,$0.54,$11.36,https://quickchart.io/chart/render/sf-2e6279eb-719e-440b-91ce-1a2b71bef55d
HYDE MIDNIGHT RAVEN FEATHERLY FRIENDS BIRD HALLOWEEN FIGURINE,18,2024-10-20,12.99,37.99,19.43,$10.00,$7.10,$11.36,https://quickchart.io/chart/render/sf-d733ece8-cf03-4d43-82cb-4863d0a0cd26
HYDE MIDNIGHT RAVEN FEATHERLY FRIENDS MONSTER BIRD FIGURINE,10,2024-10-17,6.0,16.99,12.02,$10.00,$0.58,$11.36,https://quickchart.io/chart/render/sf-6c2da0d8-a165-47ef-8bf2-bc9ef7256f94
LEGO HARRY POTTER ATTACK ON THE BURROW WEASLEY DOLLHOUSE,21,2024-10-24,75.0,137.95,106.25,$110.00,$-16.50,$125.00,https://quickchart.io/chart/render/sf-2263d9ae-1dfd-4bfa-9277-c51ee0d49d16
LEGO HARRY POTTER FAWKES DUMBLEDORE 76394 KIT,23,2024-10-21,47.0,139.95,67.66,$60.00,$-0.46,$68.19,https://quickchart.io/chart/render/sf-6702b353-0902-4341-9cf8-fda17e8a8ba0
LEGO HARRY POTTER HOGWARTS CHESS BUILDING KIT,24,2024-10-24,77.55,112.77,92.84,$60.00,$21.70,$68.18,https://quickchart.io/chart/render/sf-04f0694f-2a2b-4834-84dd-cdd74c6be829
LEGO HARRY POTTER HUNGARIAN HORNTAIL DRAGON 76406,17,2024-10-24,49.95,77.0,59.12,$50.00,$2.03,$56.81,https://quickchart.io/chart/render/sf-71e722f9-2c77-4ba4-beb8-786f054b61c9
LEGO HARRY POTTER QUIDDITCH TRUNK TOY 76416,23,2024-10-23,39.56,62.0,46.51,$50.00,$-9.07,$56.82,https://quickchart.io/chart/render/sf-2a40a5bd-ddc1-4778-81c1-7654f22ce319
LEGO ICONS BOTANICAL COLLECTION BIRD OF PARADISE SET 10289,15,2024-10-23,149.99,189.99,166.12,$75.00,$71.19,$85.22,https://quickchart.io/chart/render/sf-9ae394d9-35e2-44c2-bb7c-bf5b49833648
LEGO JURASSIC PARK TREX BREAKOUT SET 76956,20,2024-10-20,105.0,135.0,123.73,$110.00,$-1.12,$125.00,https://quickchart.io/chart/render/sf-7dba837b-94c3-460d-b537-0db970ce70b3
LEGO MARVEL NEW GUARDIANS SHIP SET 76255,10,2024-10-02,59.44,118.81,77.57,$200.00,$-131.74,$227.28,https://quickchart.io/chart/render/sf-93b22850-fb71-4790-8af3-8621b2369aae
LEGO MARVEL SPIDER MAN CARNAGE BUILDING KIT 76199,12,2024-10-04,68.0,100.0,90.16,$70.00,$9.34,$79.54,https://quickchart.io/chart/render/sf-38e2b355-96ed-4531-8ce4-0df4c38ce750
LEGO SPIDERMAN VENOM MASK 76187,19,2024-10-18,59.99,119.99,76.4,$75.00,$-7.77,$85.23,https://quickchart.io/chart/render/sf-894ff391-13c9-47dc-b4e7-702f7982fd58
LEGO STAR WARS DEATH STAR TRENCH RUN DIORAMA SET 75329,19,2024-10-22,50.0,65.83,57.77,$40.00,$10.84,$45.45,https://quickchart.io/chart/render/sf-95dcdf3d-8bff-4f0c-aa4d-1c340a362806
LEGO STAR WARS A NEW HOPE MIS EISLEY CANTINA SET 75290,8,2024-10-23,349.99,449.99,393.74,$450.00,$-103.51,$511.37,https://quickchart.io/chart/render/sf-010f0ea2-92fa-4c90-be97-6cbae0c180f6
LEGO STAR WARS AMBUSH ON FERRIX ANDOR SERIES SET 75338,9,2024-10-22,62.0,87.72,73.35,$75.00,$-10.45,$85.23,https://quickchart.io/chart/render/sf-bce8ce01-4b20-422d-b049-948cb5a307ac
