searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  STARBUCKS PINK,13,2024-04-26,40.0,104.9,65.52,$45.00,$12.66,$51.13,https://quickchart.io/chart/render/sf-cb861e25-691e-48d4-b9b0-c2e7cc9f4ae7
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  TERRAZZO PEARLESCENT,7,2024-04-16,44.98,100.0,63.28,$45.00,$10.69,$51.13,https://quickchart.io/chart/render/sf-d197e2c2-7642-4fce-9e2f-5608942385a1
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  WISTERIA,14,2024-04-25,38.0,79.99,55.2,$45.00,$3.58,$51.13,https://quickchart.io/chart/render/sf-4ccd15c4-50fa-4a31-8944-9edb7b79ac4a
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ  WISTERIA TIE DYE,11,2024-04-17,38.0,64.99,51.78,$45.00,$0.57,$51.13,https://quickchart.io/chart/render/sf-24effe6a-0e3c-4c6d-b109-87ff2fab96c6
STANLEY FLOWSTATE QUENCHER TRAVEL TUMBLER 40 OZ  BASIC BROWN,17,2024-04-27,29.98,43.99,31.17,$50.00,$-22.57,$56.82,https://quickchart.io/chart/render/sf-026b48aa-72ea-4477-a3b6-57bd5674f4d4
STANLEY FLOWSTATE QUENCHER TRAVEL TUMBLER 40 OZ  FLAMINGO,13,2024-04-26,42.99,100.0,54.25,$50.00,$-2.26,$56.82,https://quickchart.io/chart/render/sf-68ee5da8-7f9e-4e32-a3b3-3ef658cea250
STANLEY FLOWSTATE QUENCHER TRAVEL TUMBLER 40 OZ  NAVY VOYAGE,17,2024-04-27,29.98,59.98,32.93,$50.00,$-21.02,$56.82,https://quickchart.io/chart/render/zf-993ff102-6d23-4a2f-9645-8062298c7460
STANLEY FLOWSTATE QUENCHER TRAVEL TUMBLER 40 OZ  PEAT MOSS,16,2024-04-27,29.98,43.99,31.24,$50.00,$-22.51,$56.82,https://quickchart.io/chart/render/sf-d6ea4102-f6f0-499b-9b88-a3154eaf139d
STANLEY FLOWSTATE QUENCHER TRAVEL TUMBLER 40 OZ  PINK VALENTINE HEART,21,2024-04-27,29.99,49.99,36.02,$50.00,$-18.30,$56.82,https://quickchart.io/chart/render/sf-1d03f347-bb27-46c3-9252-da25810dd747
STANLEY FLOWSTATE QUENCHER TRAVEL TUMBLER 40 OZ  RED VALENTINE HEART,20,2024-04-27,29.99,43.99,32.87,$50.00,$-21.07,$56.82,https://quickchart.io/chart/render/sf-ac089869-d2a9-48d3-855e-59a5f987da71
