searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ PINK DUSK,7,2024-09-17,14.97,29.99,19.41,$75.00,$-57.92,$85.23,https://quickchart.io/chart/render/sf-c5f3d606-7de4-48fa-bbf9-088d6b5daca4
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ ROSE QUARTZ,11,2024-10-17,20.5,59.69,38.59,$50.00,$-16.04,$56.82,https://quickchart.io/chart/render/sf-3dd7ed67-1129-4971-a1da-4ba24365525d
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ SEA FOAM,12,2024-10-07,20.0,69.63,36.22,$50.00,$-18.13,$56.82,https://quickchart.io/chart/render/sf-f4f7691a-5b1e-4962-ac4c-590f7bae2c47
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ YARROW,12,2024-10-21,25.0,79.99,47.95,$50.00,$-7.80,$56.82,https://quickchart.io/chart/render/sf-55f7d7f6-1598-4fb6-af74-41f9224b43b9
STAR WARS UNLIMITED TCG SPARK OF REBELLION BOOSTER PACK,12,2024-10-22,152.5,206.72,184.89,$150.00,$12.70,$170.45,https://quickchart.io/chart/render/sf-2240928c-f82c-41aa-9485-a5914638c6b2
SUPER MARIO BROS ENCYCOLOPEDIA BOOK,14,2024-10-23,9.99,20.0,14.92,$11.00,$2.13,$12.49,https://quickchart.io/chart/render/sf-e8e8e14f-8ed8-468e-817d-cb56571ef628
SUPER SNACK PACK VANILLA PUDDING CUPS 6 COUNT 8 PACK,10,2024-10-21,6.97,22.59,15.85,$3.00,$10.95,$3.40,https://quickchart.io/chart/render/sf-7e802141-ebb5-4ab3-bf01-c316e85d2019
TAMAGOTCHI 42833 ON FAIRY BLUE,6,2024-10-02,201.0,350.0,287.66,$60.00,$193.14,$68.18,https://quickchart.io/chart/render/sf-e43da771-739a-4cb0-b3eb-6b3c2c7d927a
TAYLOR SWIFT FOLKLORE CD,13,2024-10-24,75.0,165.0,122.5,$300.00,$-192.20,$340.91,https://quickchart.io/chart/render/sf-bc007975-bb37-457a-b220-6b77cbfa7029
TEMPTATIONS KITTEN TREATS SALMON AND DAIRY TREAT PACK OF 10,6,2024-10-20,12.99,25.14,18.53,$200.00,$-183.69,$227.28,https://quickchart.io/chart/render/sf-82b1984b-8565-4d2d-bbe3-335ec1c99066
