searching,total_results,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
hot wheels masters of the universe wind raider vs land shark gpm07,9,19.5,42.2,28.03,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9befae75-c714-4c8a-b602-1677e65e6ad9
hot wheels metal pin gtn24,39,0.99,72.0,22.89,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4a0a33b7-f539-4cef-95e2-76c234052e37
hot wheels mobil 1 porsche dirtmeister 944 hwf10,9,36.0,48.34,41.62,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ebdc4284-c1ec-42a8-b16b-c6eaa4876da9
hot wheels nft garage series 4 blind pack hrl11,4,66.0,129.99,91.5,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-05578d45-4ce4-4ac2-8cfa-6c555fbf1fbc
premium hot wheels series 6 nft hxx86,35,65.0,180.0,114.5,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-389fa24a-a364-4707-95e6-8f5a305d39c8
standard hot wheels series 6 nft hxx85,17,121.5,180.0,145.79,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-cd32b37b-ca9c-4be9-91b2-c56e0b484b95
hot wheels nft series 7 premium pack hxx90,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b6165154-05bd-4826-8914-b81bf6e89468
hot wheels nft series 7 standard pack hxx89,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d0ee7815-8d5e-4db3-84aa-0ac1c76dd29a
hot wheels retro entertainment collection of 1 64 scale vehicles hkc27,7,26.0,62.97,45.28,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d10680bb-d140-4164-99e6-10ab4022d03e
hot wheels retro entertainment collection hkc25,29,8.99,35.74,14.8,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9a964d64-d86b-43b7-9d78-ae1affc7ef5b
hot wheels premium batman bundle grm17,6,18.0,24.95,21.15,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-dbd1f675-3b47-4cef-bb9d-11f0fd09afdb
hot wheels premium car culture 2 pack hkf55,49,15.78,39.95,23.53,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ade74f89-e1e8-48f8-870a-236bc6c8a77a
hot wheels premium car culture 2 pack hkf54,52,14.99,42.2,21.71,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-cf1b2569-3261-4fe8-b5f1-13c8ec2a8b6d
hot wheels premium car culture 2 pack hkf59,48,14.99,39.95,21.74,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a67410a5-484f-48bf-a383-06e4cb619db2
hot wheels premium car culture 2 pack hkf53,51,14.99,39.95,21.9,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fd2b6d64-9330-4731-a439-a8639d99436b
hot wheels premium car culture 2 pack hkf49,48,14.51,39.95,21.34,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fdc22141-3a7e-4430-9646-486b868d2c00
hot wheels premium car culture 2 pack of 1 64 scale vehicles hkf50,7,15.98,34.99,25.98,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a50c2ce7-51aa-4c08-aed3-64302a8934eb
hot wheels premium car culture 2 pack hkf51,53,14.0,39.95,21.38,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-60dad2bd-4894-49fb-a427-f8ba6b7b8e87
hot wheels premium car culture 2 pack hkf56,45,14.99,39.95,22.44,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-aeab73a8-9990-48fc-b12c-252d9cbe343b
hot wheels car culture circuit legends hkc56,38,12.0,30.0,16.62,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-44e62aa2-ae30-4314-b4c4-ccbe8e4fae76
hot wheels car culture circuit legends vehicles ford sierra rs cosworth hkc54,15,7.99,24.0,13.14,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e5c9ae5c-2754-4de5-b8cb-000e3de7d2d4
hot wheels car culture circuit legends vehicles mercedes benz 500e hkc55,11,45.0,70.0,55.33,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-276c4429-10a1-4333-8a4e-8802f97a0d3e
hot wheels lions roar container set hff48,2,25.99,39.99,32.99,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1eb30c87-5619-4416-a783-42d7bfc305ee
hot qheels car culture circuit legends hkc68,41,12.99,60.85,20.62,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-228ba443-86b4-45fa-99e3-f55c68d9b644
hot wheels ronin run container set hff46,15,24.95,32.99,29.48,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1ae08f5c-8f45-4451-9f04-eb48983a29f6
hot wheels premium car culture speed machines container set of 5 cars hkd98,12,29.95,85.0,39.49,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-93dbc151-0510-4c41-bf3c-bb083c6f6f0b
hot wheels car culture circuit legends hkc43,40,12.0,30.0,16.81,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-57e78d1e-f527-47b5-8473-b0ee4621f983
hot wheels car culture circuit legend alfa giulia sprint gta hkc50,39,8.5,19.99,11.87,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fb65f998-98c7-496c-ac1b-3ce0efdaa0ec
hot wheels premium car culture che figata container set hkd99,21,18.5,58.0,33.57,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c93b19ce-dc5e-4d9a-a81e-4a7c560adde8
hot wheels car culture circuit legend lamborghini countach lp 5000 qv hkc47,22,7.95,22.95,11.48,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3c78d17c-c15c-4600-abfb-2d97cb704c21
hot wheels car culture circuit legend alfa romero 155 v6 ti hkc48,16,8.95,19.99,12.53,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5b4b5acc-1bb2-4e81-92c1-29dcd0e89b5e
hot wheels car culture circuit legend lancia stratos hkc49,41,9.1,30.0,14.26,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8a0dcace-1621-4be1-bd4e-dc6147c86a54
hot wheels elite 64 clamshell track pack hmy20,8,19.5,24.0,21.94,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-afb505c0-3a84-4f7b-9da7-fccebdbac7eb
hot wheels premium collector set gmh39,19,30.99,104.0,59.31,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f7e8ca91-168d-4db8-b90e-54435f2416ae
hot wheels cars premium fast furious car hvr60,52,10.0,94.0,30.36,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-0ef703a0-004e-40bf-bc60-8e9e3188767e
hot wheels cars premium fast furious car hvr61,5,84.88,222.5,138.38,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-59c1cf52-3459-4813-bcba-2fa967af3bc6
hot wheels premium toy car hkc37,3,11.0,21.34,14.45,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ed0f9ae6-a123-4503-8052-255dc34ccf69
hot wheels rc the batman 1 64 scale batmobile vehicle hbl43,17,12.5,35.16,18.57,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c255a90f-cb21-4588-9682-fae32716a7ea
hot wheels rc the batman the original batmobile hcd19,23,65.0,369.0,158.31,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4a834282-ad1d-47c2-ba1c-848f6bb93051
hot wheels racerverse marvel 2 pack hrn24,16,16.64,39.99,25.7,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fa8744f1-fcaa-40d1-b92f-cb95eb7a5e7c
hot wheels rc barbie corvette hpw40,7,35.0,74.99,51.41,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5b9327a9-98fc-4673-bb86-07d1994a242a
hot wheels red line club embroidered socks,56,9.99,305.0,44.4,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-555e52be-a111-4381-a809-82bae7fd2127
hot wheels red line club embroidered socks,56,9.99,305.0,44.4,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-920955d6-731a-4b3c-b4d6-c3a3bdd80c84
hot wheels rift rally collectors edition hxb18,19,59.99,175.94,91.12,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fa867c7a-a2e1-40da-8313-f66ced856d92
hot wheels rlc mercedes amg g 63 4x42 hmy21,1,200.0,200.0,200.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9a9fd096-c2e1-4e7f-9242-b599a5c4b1b2
hot wheels sanrio character cars set of 5 hgp04,21,20.5,88.0,36.2,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1d5da756-ba64-4034-9141-9e56a7b8887a
hot wheels star wars classic x wing hdy15,32,16.95,39.99,27.91,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b1dc1bb1-2b6f-4038-97b2-72d65ac8a31c
hot wheels star wars starships select boba fetts starship hhr17,10,14.95,21.88,17.64,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e3fbdff0-489b-4614-8738-c4b8d6c312b9
hot wheels star wars starships select x millennium falcon vehicle hhr22,35,13.99,31.95,18.97,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5fe8882e-a50c-4328-9ce1-324477351748
hot wheels star wars starships select razor crest hhr18,23,19.89,55.0,27.81,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-35e5e1d2-8123-4dab-8cad-9e280e3e1ae2
hot wheels star wars starships select x wing fighter red five hhr15,15,19.09,29.95,23.86,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5406711a-e590-48a8-86d8-687cd68b81f7
hot wheels star wars razor crest starship hgt96,26,13.49,30.0,21.8,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-07a58583-562d-4cea-86d1-c07f427a9d3a
hot wheels star wars starships a afyt81,29,16.75,49.95,27.38,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-47f4af62-d556-4e6d-b86d-39936df5f8b8
hot wheels star wars starships b bfyt81,15,13.0,40.49,21.76,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fc39bb90-69e5-47d3-a2be-e5abc3dfacbb
hot wheels super mario character cars set of 5 hgp02,7,29.99,39.99,35.83,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-86315d5a-c660-46d5-8b8d-9fa8ecc4f710
hot wheels x daniel arsham eroded deora ii hpj34,36,81.99,149.99,106.63,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c44f7d1e-a5f9-42f4-b3b0-66f2f1306ea5
hot wheels daniel arsham eroded porsche 930 and rally case hpj27,36,265.0,600.0,303.64,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7085a9f1-d574-4afc-92d5-0afd5dc0c557
hot wheels x daniel arsham eroded rodger dodger hpj28,7,99.97,124.95,108.07,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c7439777-0f22-4508-a5ac-e9f334488898
hot wheels x daniel arsham eroded twin mill hpj32,32,86.98,225.5,114.94,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5cf3d594-e15a-42fc-a1a6-c697c02f2936
hot wheels daniel arsham dual lane curve pak poster print hxv61,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5c5893e3-28b8-4f15-a0c9-e59ef17e6c5b
hot wheels x daniel arsham legends archive lap 2 poster hxv62,2,150.0,189.0,169.5,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e60f5d51-74fd-4185-9f68-0d3ee9e2daf7
hot wheels x daniel arsham legends archive lap 3 poster hxv63,2,150.0,189.0,169.5,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6d76311c-6a09-414b-9e99-c56e896eee6d
hot wheels x daniel arsham livery porsche 930a hpj30,48,124.95,139.99,132.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-50e91ad7-315f-4447-8a3d-45253b38c525
hot wheels daniel arsham patches sticker set hxv52,1,40.0,40.0,40.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d8c520d8-c78f-4e56-8077-c836a2bd799c
hot wheels x daniel arsham porsche 356 bonsai speedster hpj29,36,99.0,162.0,114.37,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5e7bed0b-7e8a-4fc6-b31a-da2a3c05d9ce
hot wheels daniel arsham spinner keychain hxv53,4,60.0,180.0,95.97,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3b7911a6-b4ef-4468-b539-066b085daca6
hot wheels delorean alpha5 and dmc 12 hrg98,20,45.0,65.0,51.84,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a0dd802e-a01b-4d07-aae7-d8122497013a
mattel creations hot wheels x figure8 gwv45,24,59.73,179.0,109.51,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6acfd7a8-2b02-446e-97a8-da7767a482be
hot wheels x run the jewels x volcom 87 buick regal gnx htt70,39,41.0,65.0,48.08,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-93d732c2-45e4-4cd9-9562-5f1b93b36b5a
hot wheels gas hat gtn25,12,14.99,42.0,24.28,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-62f327d6-ddc6-4aeb-a9b0-469998014588
hot wheels ultimate challenge nissan skyline gt r r33 hyh22,33,9.75,74.0,25.91,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5b9a22c7-455c-4d4d-90b0-fdbb6a9d4c44
hot wheels display case gnd88,25,25.0,125.0,59.03,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8bb0e400-16c6-48af-af72-d18666d6fc90
hot wheels premium car culture 2 pack hkf58,49,14.99,39.95,21.94,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-14ee00ad-3748-46c2-a5da-603c1e1ac305
hot wheels premium collector display sets hkc15,13,18.95,49.99,24.61,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a5affb88-18c1-4325-92c0-5883c1c3304a
hot wheels premium collector display sets hkc16,5,30.0,49.99,36.34,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-01a9b536-41db-4d7e-a51c-f993c8f30303
hot wheels r red line club 20th anniversary silhouette logo tote black,7,21.95,34.99,27.45,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d3f9faf4-2e88-4a1b-b3da-d7cb1199704c
hot wheels retro entertainment back to the future 1987 toyota pickup truck hkc20,8,20.0,35.74,24.93,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-47bb2653-e919-4dd1-afab-0c626a4f5773
hot wheels retro entertainment casino royale 007 aston martin dbs hkc21,9,8.79,12.0,10.22,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f9d92731-32f3-463e-b26f-2255aed7494f
hot wheels rlc 1972 skyline ht 2000gt r hnl24,57,41.5,85.0,48.2,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-23ef99cc-6076-4aa4-9ab5-4778de43ed3b
rlc exclusive 55 mercedes benz 300 sl hnl27,20,42.0,121.99,69.97,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4bb0a0dc-7d27-4923-97a3-cbe68ab2d817
hw alpine run container set hff47,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2c01de97-c6cd-4c70-8bc5-cf1bb27bfa05
hot wheels id race portal fxb53,9,12.99,70.0,30.56,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-88a82903-17a4-4487-94d4-4ed565541d3a
hw display case plus exclusive mercedes benz 190 e 2 5 16 evolution ii gxy53,1,91.99,91.99,91.99,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e1defe2c-1330-4324-8556-a2b99a8e1ced
hw lamborghini veneno hxv27,20,2.99,18.95,9.12,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2eb58f1c-ec4b-4327-85ab-0a2c12831614
hw nft pack convention jcw28,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-42c738a8-0204-418a-95f4-e27b36fc6920
hwc elite 64 series 1996 toyota chaser jzx100 hgw10,20,34.95,45.0,38.62,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9d985d4f-f3cb-4ce4-a9d7-efafeee5cbd7
hwc elite 64 series mercedes benz 300 sl hng51,12,24.89,37.99,29.51,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-efbfd609-b15e-4057-9f56-e52b3517a3f9
hot wheels elite modified 69 ford mustang hgw13,58,19.95,45.44,24.71,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-42a88b00-a5b8-483f-88e1-abdff32db89d
hwc special edition 32 ford glh85,8,36.0,109.95,55.72,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d2e733a2-4c5e-4664-9fa9-546ca2ff20ff
hwc special edition 1944 willys mb,17,34.95,61.08,42.02,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e4fbfe8d-3e30-48a0-b6db-617e8e819639
hwc special edition 1971 de tomaso mangusta,15,34.99,55.0,39.43,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d2638123-d7b5-4f97-a96c-ab06a48f1f7b
hwc special edition custom 72 datsun 240z hck32,13,47.0,70.0,53.88,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4e09d0b2-5d6f-49c3-a43c-a65c0788b742
hwc special edition millennium falcon,29,29.99,220.0,59.24,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-923f73e7-7fa3-4a21-8bc7-f723b4abfcf8
hwc special edition 55 chevy bel air gasser hgw21,46,18.19,40.0,27.54,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-050db632-2635-40b1-8346-75db4c67e673
hwc special edition 64 impala glh86,5,117.5,199.99,149.5,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c2be8ac2-f6ab-4778-97ad-e411c23b4f0b
hwc special editions thunder roller gxj26,9,55.0,79.0,64.27,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a6f7aa0b-b207-47ad-b5ad-4167abccb8d4
hwc special editions 17 ford raptor hck31,4,55.5,64.99,59.87,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8beddbc3-bdfc-4bfc-bba9-9defc00aba72
hwc special editions 55 mercedes benz 300 sl gxj24,9,45.0,55.99,50.44,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9e5ec1f1-3086-44ad-8717-653a2a45631d
barbie inspiring women ida b wells hcb81,43,14.99,70.0,27.34,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7c4e753e-91eb-4eb2-b84f-cb567512877a
barbie signature madam cj walker barbie inspiring women doll hlm19,21,18.87,33.5,23.14,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1d8d27a9-c25d-4cc3-9447-e93beacd3577
jurassic park 30th anniversary steven spielberg figure hpd32,12,55.0,75.0,65.51,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-09875251-b7bb-41b6-bfe6-dfb7b116d4db
jurassic park chaos theory dr ian malcolm figure hcf63,13,30.0,39.99,34.81,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-bfcba7d8-4fb0-4540-a315-ebd8ab2521cf
jurassic world hammond collection baryonyx figure hfg69,10,34.95,49.99,41.98,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1d33dab0-a1f1-4454-a26b-b9ed2d4706be
jurassic world hammond collection ceratosaurus figure hfg71,22,49.99,189.99,110.47,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-0c7fa47f-bd1e-46b4-b02e-f8107ec4ab4f
jurassic world hammond collection concavenator hlp36,14,19.99,59.99,29.6,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-dd963cdd-1ea7-489c-bc15-aeaa89e3e9a8
jurassic world hammond collection dinosaur figure corythosaurus hlt27,22,13.99,92.0,31.46,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4ed2e88f-c2aa-4833-95f0-a1d7e458081c
jurassic world hammond collection dinosaur figure irritator hlt28,27,29.99,160.0,63.86,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f4152fc9-cbab-4a41-822d-a3f2c72ad015
jurassic world hammond collection dinosaur figure metriacanthosaurus hlt26,35,18.95,100.0,35.99,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1fe20941-a031-41a7-831a-7394bc2ac524
jurassic world hammond collection dr alan grant figure hfg57,6,48.0,65.0,54.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-47edb84e-461e-471a-85cd-575bef8057d1
jurassic world hammond collection dr ian malcolm figure hfg55,24,8.5,28.88,14.2,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a75e9f12-e2ca-4dd1-bedf-f5d9169b2e8d
jurassic world hammond collection fallen kingdom carnotaurus dinosaur action figure htk44,7,39.99,90.25,56.57,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8df8bfa5-9829-43f8-ad2b-8465eb40b155
jurassic world hammond collection gallimimus figure hfg58,28,29.99,99.99,59.17,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8bc9b7b8-cfa2-4884-9a62-1a3cbdecbf82
jurassic world hammond collection lab tour dr henry wu hhw59,7,59.99,89.0,68.7,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-95d6c0a3-ac1e-4d98-839e-1db7d27e57be
jurassic world hammond collection outhouse chaos set hhw58,30,115.5,249.99,145.49,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ee76c640-fb4f-435c-8203-8b775c2cc9b3
jurassic world hammond collection owen grady action figure toy with accessories htv60,3,19.75,32.65,24.13,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1634ffdf-7116-4268-8cdf-49578157b1c8
jurassic world hammond collection parasaurolophus figure hfg70,21,14.99,25.41,19.06,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-40783ac0-7bc8-4cf4-bdf2-407ca2fafba8
jurassic world hammond collection triceratops figure hfg72,31,29.99,100.0,56.12,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fa414ec6-4fce-49bb-b6ed-2fe3e2ed4ffc
jurassic world hammond collection tyrannosaurus rex figure hfg66,13,34.99,57.84,44.05,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-12e0c999-8f30-41aa-8a96-42dbcf8ec867
jurassic world hammond collection velociraptor figure hfg65,7,21.0,39.99,30.11,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-24a506f6-592c-43b6-91e1-2b80ee71eb63
jurassic world jurassic park figure ray arnold hammond collection hlp35,37,10.9,100.0,33.66,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2fe2e56e-6aec-4914-9237-a6b69ead3cb4
jurassic world jurassic park figure robert muldoon hammond collection hlt48,11,12.0,25.49,16.47,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-cbf105e4-0af7-4a66-81b9-11bb31d8d19f
jurassic world jurassic park iii ankylosaurus hammond collection hlt25,36,30.99,180.0,59.77,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-910a708a-9905-443e-81a7-8964527d66c9
jurassic world the gates crowdfund htv56,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-bda1bf20-2068-48a6-87b6-3f5b86e710f5
jurassic world toys dr grant raptor figures hammond collection hln14,17,29.99,65.0,39.86,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1f69993c-2b5d-4e78-a181-3262c0165782
ken doll in black and white western outfit barbie the movie hrf30,23,44.95,72.99,54.56,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ded42c30-a7c8-43f6-bcfd-1f147686416a
ken doll in faux fur coat and black fringe vest barbie the movie hrf31,21,79.99,169.58,106.63,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6f7834a7-5bcc-489e-a9c4-713946eb8c22
ken doll in inline skating outfit barbie the movie hrf28,16,23.89,81.0,39.03,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1dfe5f0c-c62b-4d22-963d-dd0554c91fcf
barbie the movie ken doll hpk04,29,65.33,207.99,94.3,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-34b3d570-a36b-47f7-a05b-5961be20a824
barbie the movie ken doll hrf27,38,44.0,149.99,77.69,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1000ba26-0ab3-4892-a998-f7923a9995bc
barbie the movie ken doll hpj97,13,12.25,39.09,21.63,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-57bcff5d-4a97-479e-ba0d-c231b8f288ba
ken doll wearing i am kenough hoodie barbie the movie jbh60,8,139.77,157.77,149.07,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3842f5c1-713d-42df-82cb-34bc7a31d43c
kristopher kites motu orko chain necklace hhg49,2,150.0,170.0,160.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-69314098-ed95-4bc9-8970-b19ca030a964
lamborghini aventador coupe hww89,25,6.95,39.99,15.27,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1171766b-c1e9-44d9-a3be-20c51001a0e3
little people collector avatar the last airbender hgj87,14,13.0,27.99,20.01,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-73860caa-d675-43ae-b3cb-b5b0da85ce0a
little people collector avatar the last airbender figures hpl06,14,13.0,27.99,20.01,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6f47b241-a4a2-4a04-b66e-978c67103a6f
little people collector barbie the movie hrk97,9,14.99,26.56,19.27,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-98e31cab-7ffe-48cb-bd7f-694a7c2152fa
fisher price little people collector brooklyn nine nine hph03,2,27.9,41.78,34.84,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c7246633-acfa-4dfc-8bad-6227d4d8ee1d
little people collector da de muertos special edition set hmc00,5,12.99,18.99,15.89,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7c3e69f8-e861-440c-b6e3-376a533c30df
little people collector disney hocus pocus hlv88,8,21.91,29.99,26.35,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c8ad4abd-01cf-43c7-85fa-261ef0fc027d
little people collector disney tim burtons the nightmare before christmas set hnw96,12,26.0,44.99,35.83,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6028e27d-13fd-4153-ab44-58fd54990ae8
little people collector et the extra terrestrial figure set hgj89,8,8.88,16.99,11.71,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b8a621a6-29a4-4cd6-ba24-9e80c904ae38
fisher price little people collector el chavo hpw72,7,29.99,55.0,38.57,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-963aa4aa-1893-42e8-8375-519687c5046d
little people collector elf figure set fisher price gmj10,21,14.99,50.0,25.83,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-35ead508-ccc2-4d29-85a4-681d1b2569b3
little people collector friends tv series special edition set hph05,7,28.6,37.9,32.56,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-08a03dcd-37e6-40f8-b664-3cd07c1c39e5
little people collector i love lucy special edition figure set hvg59,11,26.0,50.0,39.78,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ffce2c14-1dd7-4769-a825-4d08d244cc26
little people collector inspiring women figures hbt94,5,9.99,26.0,16.68,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-22c45477-3e80-4fe4-a9ab-0dee3ec8b675
little people collector stranger things maxs song hvm13,7,29.88,39.99,32.69,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-bcbb0fe7-e009-4e6c-9e85-3bda094076dc
little people collector motu figurines hny66,5,14.0,20.4,18.16,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a334787e-43a3-4f82-a428-4567b9f2fedb
little people collector nsync special edition set hpv74,31,43.95,62.0,50.11,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3b0d7379-3ff4-482e-a3f9-e9cd83c5b0a2
little people collector outlander special edition set hvg70,36,24.38,54.99,41.24,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8531b04c-7bcd-43ae-8022-b4f555378f96
